"","Location","TimeFrame","DataFormat.x","Child","DataFormat.y","Unemployment"
"1894","Motley",2002,"Percent",0.203,"Percent",0.016
"1895","Motley",2003,"Percent",0.236,"Percent",0.017
"1896","Motley",2004,"Percent",0.234,"Percent",0.047
"1897","Motley",2005,"Percent",0.317,"Percent",0.041
"1898","Motley",2006,"Percent",0.253,"Percent",0.042
"1899","Motley",2007,"Percent",0.287,"Percent",0.04
"1900","Motley",2008,"Percent",0.293,"Percent",0.041
"1901","Motley",2009,"Percent",0.314,"Percent",0.054
"1902","Motley",2010,"Percent",0.252,"Percent",0.056
"1903","Motley",2011,"Percent",0.272,"Percent",0.06
"1904","Nacogdoches",2001,"Percent",0.254,"Percent",0.035
"1905","Nacogdoches",2002,"Percent",0.241,"Percent",0.043
"1906","Nacogdoches",2003,"Percent",0.258,"Percent",0.047
"1907","Nacogdoches",2004,"Percent",0.258,"Percent",0.054
"1908","Nacogdoches",2005,"Percent",0.24,"Percent",0.05
"1909","Nacogdoches",2006,"Percent",0.297,"Percent",0.048
"1910","Nacogdoches",2007,"Percent",0.274,"Percent",0.042
"1911","Nacogdoches",2008,"Percent",0.272,"Percent",0.044
"1912","Nacogdoches",2009,"Percent",0.316,"Percent",0.064
"1913","Nacogdoches",2010,"Percent",0.333,"Percent",0.069
"1914","Nacogdoches",2011,"Percent",0.326,"Percent",0.068
"1915","Navarro",2001,"Percent",0.231,"Percent",0.05
"1916","Navarro",2002,"Percent",0.225,"Percent",0.064
"1917","Navarro",2003,"Percent",0.245,"Percent",0.075
"1918","Navarro",2004,"Percent",0.24,"Percent",0.065
"1919","Navarro",2005,"Percent",0.301,"Percent",0.054
"1920","Navarro",2006,"Percent",0.254,"Percent",0.056
"1921","Navarro",2007,"Percent",0.282,"Percent",0.05
"1922","Navarro",2008,"Percent",0.268,"Percent",0.056
"1923","Navarro",2009,"Percent",0.296,"Percent",0.08
"1924","Navarro",2010,"Percent",0.331,"Percent",0.091
"1925","Navarro",2011,"Percent",0.288,"Percent",0.088
"1926","Newton",2001,"Percent",0.258,"Percent",0.126
"1927","Newton",2002,"Percent",0.26,"Percent",0.143
"1928","Newton",2003,"Percent",0.291,"Percent",0.148
"1929","Newton",2004,"Percent",0.291,"Percent",0.112
"1930","Newton",2005,"Percent",0.321,"Percent",0.095
"1931","Newton",2006,"Percent",0.328,"Percent",0.074
"1932","Newton",2007,"Percent",0.308,"Percent",0.066
"1933","Newton",2008,"Percent",0.315,"Percent",0.073
"1934","Newton",2009,"Percent",0.301,"Percent",0.115
"1935","Newton",2010,"Percent",0.316,"Percent",0.13
"1936","Newton",2011,"Percent",0.298,"Percent",0.139
"1937","Nolan",2001,"Percent",0.296,"Percent",0.049
"1938","Nolan",2002,"Percent",0.297,"Percent",0.049
"1939","Nolan",2003,"Percent",0.295,"Percent",0.055
"1940","Nolan",2004,"Percent",0.291,"Percent",0.057
"1941","Nolan",2005,"Percent",0.319,"Percent",0.049
"1942","Nolan",2006,"Percent",0.345,"Percent",0.044
"1943","Nolan",2007,"Percent",0.34,"Percent",0.038
"1944","Nolan",2008,"Percent",0.322,"Percent",0.039
"1945","Nolan",2009,"Percent",0.301,"Percent",0.064
"1946","Nolan",2010,"Percent",0.327,"Percent",0.069
"1947","Nolan",2011,"Percent",0.322,"Percent",0.066
"1948","Nueces",2001,"Percent",0.268,"Percent",0.057
"1949","Nueces",2002,"Percent",0.28,"Percent",0.062
"1950","Nueces",2003,"Percent",0.285,"Percent",0.066
"1951","Nueces",2004,"Percent",0.276,"Percent",0.063
"1952","Nueces",2005,"Percent",0.292,"Percent",0.055
"1953","Nueces",2006,"Percent",0.301,"Percent",0.049
"1954","Nueces",2007,"Percent",0.277,"Percent",0.044
"1955","Nueces",2008,"Percent",0.252,"Percent",0.046
"1956","Nueces",2009,"Percent",0.288,"Percent",0.069
"1957","Nueces",2010,"Percent",0.311,"Percent",0.076
"1958","Nueces",2011,"Percent",0.321,"Percent",0.076
"1959","Ochiltree",2001,"Percent",0.173,"Percent",0.023
"1960","Ochiltree",2002,"Percent",0.157,"Percent",0.03
"1961","Ochiltree",2003,"Percent",0.163,"Percent",0.028
"1962","Ochiltree",2004,"Percent",0.174,"Percent",0.037
"1963","Ochiltree",2005,"Percent",0.192,"Percent",0.033
"1964","Ochiltree",2006,"Percent",0.172,"Percent",0.031
"1965","Ochiltree",2007,"Percent",0.178,"Percent",0.027
"1966","Ochiltree",2008,"Percent",0.165,"Percent",0.027
"1967","Ochiltree",2009,"Percent",0.159,"Percent",0.06
"1968","Ochiltree",2010,"Percent",0.191,"Percent",0.051
"1969","Ochiltree",2011,"Percent",0.194,"Percent",0.042
"1970","Oldham",2001,"Percent",0.21,"Percent",0.014
"1971","Oldham",2002,"Percent",0.175,"Percent",0.02
"1972","Oldham",2003,"Percent",0.191,"Percent",0.026
"1973","Oldham",2004,"Percent",0.192,"Percent",0.045
"1974","Oldham",2005,"Percent",0.257,"Percent",0.043
"1975","Oldham",2006,"Percent",0.24,"Percent",0.041
"1976","Oldham",2007,"Percent",0.48,"Percent",0.04
"1977","Oldham",2008,"Percent",0.241,"Percent",0.042
"1978","Oldham",2009,"Percent",0.229,"Percent",0.059
"1979","Oldham",2010,"Percent",0.255,"Percent",0.06
"1980","Oldham",2011,"Percent",0.264,"Percent",0.051
"1981","Orange",2001,"Percent",0.195,"Percent",0.098
"1982","Orange",2002,"Percent",0.203,"Percent",0.099
"1983","Orange",2003,"Percent",0.226,"Percent",0.113
"1984","Orange",2004,"Percent",0.226,"Percent",0.09
"1985","Orange",2005,"Percent",0.214,"Percent",0.08
"1986","Orange",2006,"Percent",0.236,"Percent",0.06
"1987","Orange",2007,"Percent",0.203,"Percent",0.052
"1988","Orange",2008,"Percent",0.187,"Percent",0.066
"1989","Orange",2009,"Percent",0.222,"Percent",0.099
"1990","Orange",2010,"Percent",0.23,"Percent",0.108
"1991","Orange",2011,"Percent",0.225,"Percent",0.112
"1992","Palo Pinto",2001,"Percent",0.229,"Percent",0.044
"1993","Palo Pinto",2002,"Percent",0.223,"Percent",0.061
"1994","Palo Pinto",2003,"Percent",0.244,"Percent",0.058
"1995","Palo Pinto",2004,"Percent",0.236,"Percent",0.055
"1996","Palo Pinto",2005,"Percent",0.255,"Percent",0.046
"1997","Palo Pinto",2006,"Percent",0.241,"Percent",0.043
"1998","Palo Pinto",2007,"Percent",0.228,"Percent",0.037
"1999","Palo Pinto",2008,"Percent",0.228,"Percent",0.043
"2000","Palo Pinto",2009,"Percent",0.241,"Percent",0.078
"2001","Palo Pinto",2010,"Percent",0.272,"Percent",0.079
"2002","Palo Pinto",2011,"Percent",0.287,"Percent",0.074
"2003","Panola",2001,"Percent",0.189,"Percent",0.068
"2004","Panola",2002,"Percent",0.19,"Percent",0.083
"2005","Panola",2003,"Percent",0.202,"Percent",0.081
"2006","Panola",2004,"Percent",0.193,"Percent",0.058
"2007","Panola",2005,"Percent",0.214,"Percent",0.049
"2008","Panola",2006,"Percent",0.197,"Percent",0.044
"2009","Panola",2007,"Percent",0.194,"Percent",0.039
"2010","Panola",2008,"Percent",0.193,"Percent",0.039
"2011","Panola",2009,"Percent",0.191,"Percent",0.074
"2012","Panola",2010,"Percent",0.205,"Percent",0.073
"2013","Panola",2011,"Percent",0.224,"Percent",0.069
"2014","Parker",2001,"Percent",0.138,"Percent",0.032
"2015","Parker",2002,"Percent",0.139,"Percent",0.048
"2016","Parker",2003,"Percent",0.154,"Percent",0.05
"2017","Parker",2004,"Percent",0.144,"Percent",0.051
"2018","Parker",2005,"Percent",0.125,"Percent",0.045
"2019","Parker",2006,"Percent",0.131,"Percent",0.046
"2020","Parker",2007,"Percent",0.112,"Percent",0.04
"2021","Parker",2008,"Percent",0.141,"Percent",0.045
"2022","Parker",2009,"Percent",0.146,"Percent",0.077
"2023","Parker",2010,"Percent",0.177,"Percent",0.077
"2024","Parker",2011,"Percent",0.161,"Percent",0.071
"2025","Parmer",2001,"Percent",0.214,"Percent",0.031
"2026","Parmer",2002,"Percent",0.183,"Percent",0.029
"2027","Parmer",2003,"Percent",0.19,"Percent",0.03
"2028","Parmer",2004,"Percent",0.182,"Percent",0.048
"2029","Parmer",2005,"Percent",0.2,"Percent",0.042
"2030","Parmer",2006,"Percent",0.214,"Percent",0.04
"2031","Parmer",2007,"Percent",0.2,"Percent",0.033
"2032","Parmer",2008,"Percent",0.208,"Percent",0.034
"2033","Parmer",2009,"Percent",0.226,"Percent",0.045
"2034","Parmer",2010,"Percent",0.213,"Percent",0.047
"2035","Parmer",2011,"Percent",0.225,"Percent",0.051
"2036","Pecos",2001,"Percent",0.274,"Percent",0.05
"2037","Pecos",2002,"Percent",0.26,"Percent",0.063
"2038","Pecos",2003,"Percent",0.278,"Percent",0.055
"2039","Pecos",2004,"Percent",0.269,"Percent",0.062
"2040","Pecos",2005,"Percent",0.316,"Percent",0.053
"2041","Pecos",2006,"Percent",0.287,"Percent",0.048
"2042","Pecos",2007,"Percent",0.266,"Percent",0.043
"2043","Pecos",2008,"Percent",0.255,"Percent",0.048
"2044","Pecos",2009,"Percent",0.224,"Percent",0.091
"2045","Pecos",2010,"Percent",0.278,"Percent",0.067
"2046","Pecos",2011,"Percent",0.243,"Percent",0.053
"2047","Polk",2001,"Percent",0.267,"Percent",0.051
"2048","Polk",2002,"Percent",0.267,"Percent",0.066
"2049","Polk",2003,"Percent",0.282,"Percent",0.068
"2050","Polk",2004,"Percent",0.276,"Percent",0.069
"2051","Polk",2005,"Percent",0.352,"Percent",0.063
"2052","Polk",2006,"Percent",0.361,"Percent",0.062
"2053","Polk",2007,"Percent",0.286,"Percent",0.06
"2054","Polk",2008,"Percent",0.275,"Percent",0.064
"2055","Polk",2009,"Percent",0.349,"Percent",0.091
"2056","Polk",2010,"Percent",0.314,"Percent",0.099
"2057","Polk",2011,"Percent",0.326,"Percent",0.097
"2058","Potter",2001,"Percent",0.277,"Percent",0.051
"2059","Potter",2002,"Percent",0.277,"Percent",0.061
"2060","Potter",2003,"Percent",0.289,"Percent",0.064
"2061","Potter",2004,"Percent",0.292,"Percent",0.056
"2062","Potter",2005,"Percent",0.303,"Percent",0.046
"2063","Potter",2006,"Percent",0.339,"Percent",0.043
"2064","Potter",2007,"Percent",0.349,"Percent",0.039
"2065","Potter",2008,"Percent",0.299,"Percent",0.041
"2066","Potter",2009,"Percent",0.301,"Percent",0.061
"2067","Potter",2010,"Percent",0.36,"Percent",0.065
"2068","Potter",2011,"Percent",0.322,"Percent",0.063
"2069","Presidio",2001,"Percent",0.446,"Percent",0.235
"2070","Presidio",2002,"Percent",0.395,"Percent",0.222
"2071","Presidio",2003,"Percent",0.401,"Percent",0.22
"2072","Presidio",2004,"Percent",0.383,"Percent",0.145
"2073","Presidio",2005,"Percent",0.416,"Percent",0.112
"2074","Presidio",2006,"Percent",0.38,"Percent",0.107
"2075","Presidio",2007,"Percent",0.343,"Percent",0.091
"2076","Presidio",2008,"Percent",0.319,"Percent",0.108
"2077","Presidio",2009,"Percent",0.327,"Percent",0.167
"2078","Presidio",2010,"Percent",0.373,"Percent",0.173
"2079","Presidio",2011,"Percent",0.361,"Percent",0.143
"2080","Rains",2001,"Percent",0.222,"Percent",0.044
"2081","Rains",2002,"Percent",0.213,"Percent",0.058
"2082","Rains",2003,"Percent",0.219,"Percent",0.066
"2083","Rains",2004,"Percent",0.213,"Percent",0.057
"2084","Rains",2005,"Percent",0.255,"Percent",0.048
"2085","Rains",2006,"Percent",0.243,"Percent",0.049
"2086","Rains",2007,"Percent",0.236,"Percent",0.044
"2087","Rains",2008,"Percent",0.251,"Percent",0.052
"2088","Rains",2009,"Percent",0.274,"Percent",0.081
"2089","Rains",2010,"Percent",0.281,"Percent",0.092
"2090","Rains",2011,"Percent",0.292,"Percent",0.085
"2091","Randall",2001,"Percent",0.108,"Percent",0.012
"2092","Randall",2002,"Percent",0.096,"Percent",0.014
"2093","Randall",2003,"Percent",0.105,"Percent",0.015
"2094","Randall",2004,"Percent",0.105,"Percent",0.032
"2095","Randall",2005,"Percent",0.1,"Percent",0.034
"2096","Randall",2006,"Percent",0.113,"Percent",0.033
"2097","Randall",2007,"Percent",0.11,"Percent",0.03
"2098","Randall",2008,"Percent",0.097,"Percent",0.031
"2099","Randall",2009,"Percent",0.114,"Percent",0.046
"2100","Randall",2010,"Percent",0.112,"Percent",0.05
"2101","Randall",2011,"Percent",0.135,"Percent",0.047
"2102","Reagan",2001,"Percent",0.14,"Percent",0.03
"2103","Reagan",2002,"Percent",0.174,"Percent",0.035
"2104","Reagan",2003,"Percent",0.166,"Percent",0.03
"2105","Reagan",2004,"Percent",0.16,"Percent",0.044
"2106","Reagan",2005,"Percent",0.164,"Percent",0.03
"2107","Reagan",2006,"Percent",0.133,"Percent",0.025
"2108","Reagan",2007,"Percent",0.105,"Percent",0.02
"2109","Reagan",2008,"Percent",0.117,"Percent",0.02
"2110","Reagan",2009,"Percent",0.132,"Percent",0.065
"2111","Reagan",2010,"Percent",0.156,"Percent",0.041
"2112","Reagan",2011,"Percent",0.131,"Percent",0.032
"2113","Real",2001,"Percent",0.419,"Percent",0.038
"2114","Real",2002,"Percent",0.369,"Percent",0.051
"2115","Real",2003,"Percent",0.363,"Percent",0.04
"2116","Real",2004,"Percent",0.355,"Percent",0.05
"2117","Real",2005,"Percent",0.416,"Percent",0.052
"2118","Real",2006,"Percent",0.435,"Percent",0.051
"2119","Real",2007,"Percent",0.391,"Percent",0.043
"2120","Real",2008,"Percent",0.392,"Percent",0.039
"2121","Real",2009,"Percent",0.406,"Percent",0.056
"2122","Real",2010,"Percent",0.451,"Percent",0.058
"2123","Real",2011,"Percent",0.393,"Percent",0.073
"2124","Red River",2001,"Percent",0.313,"Percent",0.105
"2125","Red River",2002,"Percent",0.308,"Percent",0.085
"2126","Red River",2003,"Percent",0.298,"Percent",0.076
"2127","Red River",2004,"Percent",0.28,"Percent",0.069
"2128","Red River",2005,"Percent",0.297,"Percent",0.062
"2129","Red River",2006,"Percent",0.328,"Percent",0.056
"2130","Red River",2007,"Percent",0.301,"Percent",0.05
"2131","Red River",2008,"Percent",0.302,"Percent",0.066
"2132","Red River",2009,"Percent",0.319,"Percent",0.093
"2133","Red River",2010,"Percent",0.317,"Percent",0.11
"2134","Red River",2011,"Percent",0.341,"Percent",0.118
"2135","Reeves",2001,"Percent",0.334,"Percent",0.068
"2136","Reeves",2002,"Percent",0.329,"Percent",0.154
"2137","Reeves",2003,"Percent",0.359,"Percent",0.113
"2138","Reeves",2004,"Percent",0.332,"Percent",0.094
"2139","Reeves",2005,"Percent",0.368,"Percent",0.08
"2140","Reeves",2006,"Percent",0.362,"Percent",0.064
"2141","Reeves",2007,"Percent",0.498,"Percent",0.053
"2142","Reeves",2008,"Percent",0.354,"Percent",0.06
"2143","Reeves",2009,"Percent",0.337,"Percent",0.118
"2144","Reeves",2010,"Percent",0.362,"Percent",0.109
"2145","Reeves",2011,"Percent",0.384,"Percent",0.11
"2146","Refugio",2001,"Percent",0.232,"Percent",0.046
"2147","Refugio",2002,"Percent",0.211,"Percent",0.046
"2148","Refugio",2003,"Percent",0.232,"Percent",0.038
"2149","Refugio",2004,"Percent",0.218,"Percent",0.054
"2150","Refugio",2005,"Percent",0.249,"Percent",0.05
"2151","Refugio",2006,"Percent",0.235,"Percent",0.048
"2152","Refugio",2007,"Percent",0.237,"Percent",0.039
"2153","Refugio",2008,"Percent",0.235,"Percent",0.039
"2154","Refugio",2009,"Percent",0.259,"Percent",0.065
"2155","Refugio",2010,"Percent",0.265,"Percent",0.069
"2156","Refugio",2011,"Percent",0.281,"Percent",0.059
"2157","Roberts",2001,"Percent",0.121,"Percent",0.015
"2158","Roberts",2002,"Percent",0.078,"Percent",0.022
"2159","Roberts",2003,"Percent",0.099,"Percent",0.022
"2160","Roberts",2004,"Percent",0.097,"Percent",0.04
"2161","Roberts",2005,"Percent",0.101,"Percent",0.031
"2162","Roberts",2006,"Percent",0.103,"Percent",0.032
"2163","Roberts",2007,"Percent",0.077,"Percent",0.023
"2164","Roberts",2008,"Percent",0.107,"Percent",0.024
"2165","Roberts",2009,"Percent",0.086,"Percent",0.052
"2166","Roberts",2010,"Percent",0.089,"Percent",0.047
"2167","Roberts",2011,"Percent",0.151,"Percent",0.04
"2168","Robertson",2001,"Percent",0.271,"Percent",0.05
"2169","Robertson",2002,"Percent",0.266,"Percent",0.056
"2170","Robertson",2003,"Percent",0.277,"Percent",0.064
"2171","Robertson",2004,"Percent",0.271,"Percent",0.058
"2172","Robertson",2005,"Percent",0.292,"Percent",0.049
"2173","Robertson",2006,"Percent",0.318,"Percent",0.049
"2174","Robertson",2007,"Percent",0.31,"Percent",0.048
"2175","Robertson",2008,"Percent",0.314,"Percent",0.049
"2176","Robertson",2009,"Percent",0.29,"Percent",0.078
"2177","Robertson",2010,"Percent",0.339,"Percent",0.086
"2178","Robertson",2011,"Percent",0.319,"Percent",0.088
"2179","Rockwall",2001,"Percent",0.074,"Percent",0.037
"2180","Rockwall",2002,"Percent",0.078,"Percent",0.053
"2181","Rockwall",2003,"Percent",0.091,"Percent",0.055
"2182","Rockwall",2004,"Percent",0.085,"Percent",0.049
"2183","Rockwall",2005,"Percent",0.072,"Percent",0.041
"2184","Rockwall",2006,"Percent",0.069,"Percent",0.045
"2185","Rockwall",2007,"Percent",0.071,"Percent",0.04
"2186","Rockwall",2008,"Percent",0.075,"Percent",0.046
"2187","Rockwall",2009,"Percent",0.089,"Percent",0.073
"2188","Rockwall",2010,"Percent",0.091,"Percent",0.076
"2189","Rockwall",2011,"Percent",0.091,"Percent",0.072
"2190","Runnels",2001,"Percent",0.268,"Percent",0.038
"2191","Runnels",2002,"Percent",0.247,"Percent",0.035
"2192","Runnels",2003,"Percent",0.263,"Percent",0.04
"2193","Runnels",2004,"Percent",0.252,"Percent",0.052
"2194","Runnels",2005,"Percent",0.29,"Percent",0.053
"2195","Runnels",2006,"Percent",0.288,"Percent",0.056
"2196","Runnels",2007,"Percent",0.294,"Percent",0.046
"2197","Runnels",2008,"Percent",0.262,"Percent",0.048
"2198","Runnels",2009,"Percent",0.274,"Percent",0.076
"2199","Runnels",2010,"Percent",0.345,"Percent",0.09
"2200","Runnels",2011,"Percent",0.316,"Percent",0.082
"2201","Rusk",2001,"Percent",0.213,"Percent",0.044
"2202","Rusk",2002,"Percent",0.197,"Percent",0.058
"2203","Rusk",2003,"Percent",0.214,"Percent",0.057
"2204","Rusk",2004,"Percent",0.214,"Percent",0.06
"2205","Rusk",2005,"Percent",0.218,"Percent",0.052
"2206","Rusk",2006,"Percent",0.215,"Percent",0.047
"2207","Rusk",2007,"Percent",0.192,"Percent",0.042
"2208","Rusk",2008,"Percent",0.217,"Percent",0.044
"2209","Rusk",2009,"Percent",0.234,"Percent",0.078
"2210","Rusk",2010,"Percent",0.236,"Percent",0.076
"2211","Rusk",2011,"Percent",0.234,"Percent",0.07
"2212","Sabine",2001,"Percent",0.277,"Percent",0.099
"2213","Sabine",2002,"Percent",0.271,"Percent",0.125
"2214","Sabine",2003,"Percent",0.269,"Percent",0.131
"2215","Sabine",2004,"Percent",0.257,"Percent",0.111
"2216","Sabine",2005,"Percent",0.295,"Percent",0.095
"2217","Sabine",2006,"Percent",0.314,"Percent",0.088
"2218","Sabine",2007,"Percent",0.282,"Percent",0.083
"2219","Sabine",2008,"Percent",0.282,"Percent",0.092
"2220","Sabine",2009,"Percent",0.311,"Percent",0.149
"2221","Sabine",2010,"Percent",0.306,"Percent",0.163
"2222","Sabine",2011,"Percent",0.34,"Percent",0.163
"2223","San Augustine",2001,"Percent",0.309,"Percent",0.055
"2224","San Augustine",2002,"Percent",0.293,"Percent",0.071
"2225","San Augustine",2003,"Percent",0.306,"Percent",0.065
"2226","San Augustine",2004,"Percent",0.302,"Percent",0.07
"2227","San Augustine",2005,"Percent",0.36,"Percent",0.068
"2228","San Augustine",2006,"Percent",0.354,"Percent",0.065
"2229","San Augustine",2007,"Percent",0.34,"Percent",0.056
"2230","San Augustine",2008,"Percent",0.352,"Percent",0.064
"2231","San Augustine",2009,"Percent",0.362,"Percent",0.102
"2232","San Augustine",2010,"Percent",0.349,"Percent",0.111
"2233","San Augustine",2011,"Percent",0.379,"Percent",0.124
"2234","San Jacinto",2001,"Percent",0.26,"Percent",0.04
"2235","San Jacinto",2002,"Percent",0.249,"Percent",0.053
"2236","San Jacinto",2003,"Percent",0.271,"Percent",0.055
"2237","San Jacinto",2004,"Percent",0.265,"Percent",0.066
"2238","San Jacinto",2005,"Percent",0.32,"Percent",0.06
"2239","San Jacinto",2006,"Percent",0.3,"Percent",0.057
"2240","San Jacinto",2007,"Percent",0.262,"Percent",0.052
"2241","San Jacinto",2008,"Percent",0.291,"Percent",0.058
"2242","San Jacinto",2009,"Percent",0.322,"Percent",0.092
"2243","San Jacinto",2010,"Percent",0.314,"Percent",0.104
"2244","San Jacinto",2011,"Percent",0.317,"Percent",0.096
"2245","San Patricio",2001,"Percent",0.244,"Percent",0.058
"2246","San Patricio",2002,"Percent",0.24,"Percent",0.065
"2247","San Patricio",2003,"Percent",0.256,"Percent",0.069
"2248","San Patricio",2004,"Percent",0.262,"Percent",0.079
"2249","San Patricio",2005,"Percent",0.241,"Percent",0.069
"2250","San Patricio",2006,"Percent",0.236,"Percent",0.056
"2251","San Patricio",2007,"Percent",0.251,"Percent",0.05
"2252","San Patricio",2008,"Percent",0.239,"Percent",0.054
"2253","San Patricio",2009,"Percent",0.241,"Percent",0.087
"2254","San Patricio",2010,"Percent",0.317,"Percent",0.103
"2255","San Patricio",2011,"Percent",0.301,"Percent",0.095
"2256","San Saba",2001,"Percent",0.328,"Percent",0.029
"2257","San Saba",2002,"Percent",0.297,"Percent",0.029
"2258","San Saba",2003,"Percent",0.321,"Percent",0.027
"2259","San Saba",2004,"Percent",0.313,"Percent",0.049
"2260","San Saba",2005,"Percent",0.37,"Percent",0.044
"2261","San Saba",2006,"Percent",0.384,"Percent",0.052
"2262","San Saba",2007,"Percent",0.375,"Percent",0.048
"2263","San Saba",2008,"Percent",0.391,"Percent",0.055
"2264","San Saba",2009,"Percent",0.418,"Percent",0.073
"2265","San Saba",2010,"Percent",0.342,"Percent",0.083
"2266","San Saba",2011,"Percent",0.331,"Percent",0.075
"2267","Schleicher",2001,"Percent",0.237,"Percent",0.023
"2268","Schleicher",2002,"Percent",0.213,"Percent",0.038
"2269","Schleicher",2003,"Percent",0.237,"Percent",0.028
"2270","Schleicher",2004,"Percent",0.193,"Percent",0.039
"2271","Schleicher",2005,"Percent",0.215,"Percent",0.042
"2272","Schleicher",2006,"Percent",0.198,"Percent",0.039
"2273","Schleicher",2007,"Percent",0.198,"Percent",0.035
"2274","Schleicher",2008,"Percent",0.23,"Percent",0.035
"2275","Schleicher",2009,"Percent",0.231,"Percent",0.094
"2276","Schleicher",2010,"Percent",0.247,"Percent",0.08
"2277","Schleicher",2011,"Percent",0.241,"Percent",0.063
"2278","Scurry",2001,"Percent",0.244,"Percent",0.05
"2279","Scurry",2002,"Percent",0.238,"Percent",0.053
"2280","Scurry",2003,"Percent",0.251,"Percent",0.044
"2281","Scurry",2004,"Percent",0.237,"Percent",0.055
"2282","Scurry",2005,"Percent",0.25,"Percent",0.05
"2283","Scurry",2006,"Percent",0.247,"Percent",0.048
"2284","Scurry",2007,"Percent",0.242,"Percent",0.039
"2285","Scurry",2008,"Percent",0.227,"Percent",0.041
"2286","Scurry",2009,"Percent",0.227,"Percent",0.068
"2287","Scurry",2010,"Percent",0.24,"Percent",0.064
"2288","Scurry",2011,"Percent",0.232,"Percent",0.056
"2289","Shackelford",2001,"Percent",0.197,"Percent",0.022
"2290","Shackelford",2002,"Percent",0.18,"Percent",0.035
"2291","Shackelford",2003,"Percent",0.183,"Percent",0.03
"2292","Shackelford",2004,"Percent",0.181,"Percent",0.032
"2293","Shackelford",2005,"Percent",0.195,"Percent",0.031
"2294","Shackelford",2006,"Percent",0.176,"Percent",0.031
"2295","Shackelford",2007,"Percent",0.177,"Percent",0.027
"2296","Shackelford",2008,"Percent",0.171,"Percent",0.027
"2297","Shackelford",2009,"Percent",0.188,"Percent",0.041
"2298","Shackelford",2010,"Percent",0.207,"Percent",0.046
"2299","Shackelford",2011,"Percent",0.209,"Percent",0.042
"2300","Shelby",2001,"Percent",0.264,"Percent",0.06
"2301","Shelby",2002,"Percent",0.244,"Percent",0.076
"2302","Shelby",2003,"Percent",0.262,"Percent",0.081
"2303","Shelby",2004,"Percent",0.252,"Percent",0.063
"2304","Shelby",2005,"Percent",0.278,"Percent",0.058
"2305","Shelby",2006,"Percent",0.319,"Percent",0.05
"2306","Shelby",2007,"Percent",0.273,"Percent",0.044
"2307","Shelby",2008,"Percent",0.337,"Percent",0.049
"2308","Shelby",2009,"Percent",0.277,"Percent",0.074
"2309","Shelby",2010,"Percent",0.331,"Percent",0.079
"2310","Shelby",2011,"Percent",0.315,"Percent",0.079
"2311","Sherman",2001,"Percent",0.157,"Percent",0.015
"2312","Sherman",2002,"Percent",0.133,"Percent",0.018
"2313","Sherman",2003,"Percent",0.171,"Percent",0.016
"2314","Sherman",2004,"Percent",0.181,"Percent",0.038
"2315","Sherman",2005,"Percent",0.241,"Percent",0.045
"2316","Sherman",2006,"Percent",0.219,"Percent",0.042
"2317","Sherman",2007,"Percent",0.203,"Percent",0.035
"2318","Sherman",2008,"Percent",0.217,"Percent",0.037
"2319","Sherman",2009,"Percent",0.17,"Percent",0.047
"2320","Sherman",2010,"Percent",0.169,"Percent",0.048
"2321","Sherman",2011,"Percent",0.168,"Percent",0.05
"2322","Smith",2001,"Percent",0.199,"Percent",0.041
"2323","Smith",2002,"Percent",0.197,"Percent",0.046
"2324","Smith",2003,"Percent",0.214,"Percent",0.049
"2325","Smith",2004,"Percent",0.211,"Percent",0.053
"2326","Smith",2005,"Percent",0.235,"Percent",0.048
"2327","Smith",2006,"Percent",0.24,"Percent",0.047
"2328","Smith",2007,"Percent",0.205,"Percent",0.042
"2329","Smith",2008,"Percent",0.198,"Percent",0.05
"2330","Smith",2009,"Percent",0.239,"Percent",0.076
"2331","Smith",2010,"Percent",0.217,"Percent",0.079
"2332","Smith",2011,"Percent",0.236,"Percent",0.078
"2333","Somervell",2001,"Percent",0.163,"Percent",0.065
"2334","Somervell",2002,"Percent",0.135,"Percent",0.086
"2335","Somervell",2003,"Percent",0.149,"Percent",0.109
"2336","Somervell",2004,"Percent",0.152,"Percent",0.05
"2337","Somervell",2005,"Percent",0.166,"Percent",0.05
"2338","Somervell",2006,"Percent",0.179,"Percent",0.049
"2339","Somervell",2007,"Percent",0.145,"Percent",0.045
"2340","Somervell",2008,"Percent",0.148,"Percent",0.045
"2341","Somervell",2009,"Percent",0.169,"Percent",0.07
"2342","Somervell",2010,"Percent",0.171,"Percent",0.079
"2343","Somervell",2011,"Percent",0.179,"Percent",0.076
"2344","Starr",2001,"Percent",0.547,"Percent",0.2
"2345","Starr",2002,"Percent",0.513,"Percent",0.195
"2346","Starr",2003,"Percent",0.486,"Percent",0.189
"2347","Starr",2004,"Percent",0.466,"Percent",0.146
"2348","Starr",2005,"Percent",0.555,"Percent",0.13
"2349","Starr",2006,"Percent",0.538,"Percent",0.117
"2350","Starr",2007,"Percent",0.445,"Percent",0.106
"2351","Starr",2008,"Percent",0.485,"Percent",0.119
"2352","Starr",2009,"Percent",0.535,"Percent",0.167
"2353","Starr",2010,"Percent",0.547,"Percent",0.179
"2354","Starr",2011,"Percent",0.464,"Percent",0.169
"2355","Stephens",2001,"Percent",0.249,"Percent",0.032
"2356","Stephens",2002,"Percent",0.273,"Percent",0.062
"2357","Stephens",2003,"Percent",0.299,"Percent",0.069
"2358","Stephens",2004,"Percent",0.28,"Percent",0.052
